post_timestamp,post_title,post_content
2024-11-23 16:14:56,가속구간 길어서 그런가 메르가 엄청 빠르네,맞나?
2024-11-23 16:15:01,메르 존나빠르노,
2024-11-23 16:15:03,대쥬지,
2024-11-23 16:15:04,쥬지 폴투윈 가나,
2024-11-23 16:15:07,쥬지 뭐임,- dc official App
2024-11-23 16:15:08,이번주는 ㄹㅇ 메르의 주말 되겠노,일관되게 퍼포먼스가 좋네
2024-11-23 16:15:22,트랙에볼루션 왤캐 큼 ㅋㅋㅋㅋ,지리네
2024-11-23 16:15:29,으이그,ㅇ
2024-11-23 16:15:47,그래도 콜라 안 한 게 어디냐,
2024-11-23 16:15:50,폴 랩 타임 작년보다 느릴 확률 몇퍼냐,작년 르끌 1:32:726
2024-11-23 16:15:54,아 제발 쥬지 3번째 우승,
2024-11-23 16:15:55,쥬지진짜 전략만 잘 짜면 우승하것네,"지금 레이싱 폼은 빨딱이다
- dc official App"
2024-11-23 16:16:00,매직버튼 시즌2,- dc official App
2024-11-23 16:16:03,퇴 물 탕,에휴
2024-11-23 16:16:08,쥬지 제발 우승 제발,시발련아
2024-11-23 16:16:55,해밀턴 왜 +15임?,에이징커브임?
2024-11-23 16:17:14,페라리 3등안으로만 퀄리끝내면 레이스 우승각보일듯,"롱런 타이어관리가 좋은듯
- dc official App"
2024-11-23 16:17:14,도박의 도시 라스베가스 이건 쥬지 우승이지,프로도박사 쥬지 폴투윈각
2024-11-23 16:17:16,하지만 맥라렌이 새타이어를 끼면 어떨까?,"맥!
라!
렌!"
2024-11-23 16:17:16,쥬지 우승 1번 한 것도 앞에 몽골 노짱 둘이서 꼬라박아서 한거라서,"사실상 실력으로 한건 없음.. 시즌 중반에 메르 페이스 좋을때는 연속된 개씨발억까로 다 날렸고
시발 이번에 진짜 우승 좀 해보자"
2024-11-23 16:17:21,쥬지 개섹스,"폴투윈 가자
- dc official App"
2024-11-23 16:17:30,드리프트 ㅋㅋ,
2024-11-23 16:17:31,미끌 정품,
2024-11-23 16:17:32,미끌레ㄹㄹㄹㄹㄹㄹ ㅋㅋ,- dc official App
2024-11-23 16:17:34,ㅇㅇㅇ의 주말: 프랙만 잘하고 본레이스 좆망,ex. 티포시의 주말 콘
2024-11-23 16:17:36,내년엔 온보드 캠 다 신형으로 바꾸려나?,속도감 섹스네 ㄹㅇ
2024-11-23 16:17:39,지금봤는데 저기 개춥겠다,"트랙 13.6도
에어 11.7도  ㅋㅋㅋ
- dc official App"
2024-11-23 16:18:32,벽이랑 뽀뽀 ㅋㅋ,
2024-11-23 16:18:35,꿈과 희망 2편될뻔 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-11-23 16:19:06,아이브 내미 ㅋㅋㅋ,ㆍ
2024-11-23 16:19:25,기습 퀴즈 ㅋㅋㅋ,
2024-11-23 16:19:27,잘한다 하니까 십련이,폴따라
2024-11-23 16:19:27,로이테만 프로스트 르끌레르 레츠고 ㅋㅋㅋ,
2024-11-23 16:19:29,퀴즈입갤ㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 16:19:32,케로의 깜짝 퀴즈쇼 ㅋㅋㅋㅋ,
2024-11-23 16:19:33,기습문제 ㅋㅋ,ㅋㅋ
2024-11-23 16:19:35,퀴즈쇼는 시발 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-11-23 16:19:36,레우테만이 아니라 로이테만이라고,아오
2024-11-23 16:19:37,기습퀴즈 ㅋㅋㅋㅋㅋ,
2024-11-23 16:19:40,케로는 왜 맨날 안캐 퀴즈로 괴롭힘 ㅋㅋ,
2024-11-23 16:19:42,케로 정치발언 ㄷㄷ,
2024-11-23 16:19:47,퀴즈쇼 ㅈㄴ 귀엽네 그냥ㅋㅋㅋ,- dc official App
2024-11-23 16:19:48,축하까짘ㅋㅋㅋㅋ,
2024-11-23 16:19:57,이러다가 안캐가 직장내 괴롭힘으로 신고하겠네 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:20:01,축하드립니다(아무도 못맞힘),ㅋㅋㅋㅋㅋ
2024-11-23 16:20:11,쥬지 웜업랩 한번만돌생각인가보네,헤에
2024-11-23 16:20:31,경품까진 없고 걍 축하만 ㅋㅋㅋ,스페인어권이라서 맞출만 해
2024-11-23 16:20:34,메르 원투 할거 같은데,- dc official App
2024-11-23 16:20:50,아 맥라렌 좆망한거 같다 ㅋㅋ,
2024-11-23 16:20:50,기대하는 메르팬중에 뉴비만 봐라.,메르의 주말 가야겠지??
2024-11-23 16:20:54,르끌 조졌네 아,
2024-11-23 16:20:59,쥬지는 신이야…,- dc official App
2024-11-23 16:21:04,레드불 컨챔은 ㅋㅋㅋㅋㅋ,- dc official App
2024-11-23 16:21:04,쥬지 섹터1에서 얼마나 빨랐던거냐 ㅋㅋㅋ,
2024-11-23 16:21:09,아씨발 르끌 기록 조졌다,
2024-11-23 16:21:12,쥬지 존나 빨랐었노 ㅋㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 16:21:24,츠노다 계속 1번에서 언더나네,- dc official App
2024-11-23 16:21:25,황끌 드가자,
2024-11-23 16:21:27,맥라렌 ㅈㅈ ㅋㅋ,
2024-11-23 16:21:28,레우테만 이름 처음 봤을땐 독일 사람인 줄 알고,Reutemann을 로이터만으로 불렀는데 아르헨티나 사람이었더라
2024-11-23 16:21:29,+242 +249 +387ㅋㅋㅋㅋㅋ,대 쥬지
2024-11-23 16:21:30,르끌 보여주나?!,- dc official App
2024-11-23 16:21:38,르끌 P2 가보자,
2024-11-23 16:21:43,피아제 컷,
2024-11-23 16:21:44,맥라렌 350 안 나온건가?,못 찍은 느낌인데
2024-11-23 16:21:52,노진구 컷,
2024-11-23 16:21:56,ㅅㅅㅅㅅㅅㅅㅅㅅㅅ,
2024-11-23 16:21:56,대 황 끌,
2024-11-23 16:21:58,대 황 끌,
2024-11-23 16:22:00,황끌ㄷ,ㄷ
2024-11-23 16:22:03,대 끌 레 ㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 16:22:03,대 황 끌 ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:22:03,대황끌ㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-11-23 16:22:03,대황르끌레르 ㅋㅋㅋ,
2024-11-23 16:22:04,대황끌 ㅅㅅㅅ,
2024-11-23 16:22:04,대 르 끌,
2024-11-23 16:22:04,대 황 끌,
2024-11-23 16:22:05,대황끌ㅋㅋ,캬
2024-11-23 16:22:06,황끌레ㅋㅋㅋㅋㅋ,- dc official App
2024-11-23 16:22:07,대끌레르 ㅋㅋㅋㅋ,
2024-11-23 16:22:08,대르끌!!!!,- dc official App
2024-11-23 16:22:07,대 황 끌 ㅅㅅㅅㅅ,
2024-11-23 16:22:11,물탕 시발아 ㅋㅋ,ㅋㅋ
2024-11-23 16:22:11,퇴 물 탕 은 퇴 해,ㅉㅉ
2024-11-23 16:22:12,대 인 지,
2024-11-23 16:22:12,ㅅㅅㅅㅅㅅㅅㅅㅅ 사신츠,
2024-11-23 16:22:13,대인츠 ㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-11-23 16:22:14,대인지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ
2024-11-23 16:22:14,대 인 지,
2024-11-23 16:22:14,대 인 츠,
2024-11-23 16:22:15,대인지 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 16:22:16,씨발 대황끌 가자,
2024-11-23 16:22:16,캬 시발 ㅋㅋㅋㅋㅋㅋ,이거거든
2024-11-23 16:22:17,대 라 리,ㅅㅅㅅㅅ쇼ㅛ
2024-11-23 16:22:17,퇴물탕 ㅋㅋㅋㅋ,
2024-11-23 16:22:17,대 라 리 ㅅㅅㅅㅅㅅ,
2024-11-23 16:22:18,대 르 끌,
2024-11-23 16:22:18,대황리리!!!!!,캬
2024-11-23 16:22:19,가슬리 뭐야 시발ㅋㅋ,
2024-11-23 16:22:15,대르끌 ㅅㅅㅅㅅㅅㅅ,
2024-11-23 16:22:19,가슬리 ㄷㄷ,ㄷ
2024-11-23 16:22:19,가슬리 뭐임ㅋㅋㅋㅋㅋ,
2024-11-23 16:22:20,가슬리 시발????,
2024-11-23 16:22:21,아니 가슬리 무ㅗ노 ㅋㅋㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 16:22:21,대슬리 ㅋㅋㅋ,
2024-11-23 16:22:21,가슬리 기습 2위 ㄷㄷ,
2024-11-23 16:22:23,대-라리,"대-라리
- dc official App"
2024-11-23 16:22:23,대 라 리 ㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 16:22:23,가슬리 2위?????,
2024-11-23 16:22:23,가슬리 머꼬 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:22:24,가슬리 기습 p2 zzzzzz,- dc official App
2024-11-23 16:22:24,대라리ㅣㅣㅣㅣㅣㅣㅣ,- dc official App
2024-11-23 16:22:25,황슬리 씨발 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:22:25,대 슬 리,미친 뭐임
2024-11-23 16:22:25,퇴물탕 시발아ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:22:26,갓ㄹ리뭐임ㅋ,ㅋㅋㅋ
2024-11-23 16:22:26,가슬리 p2 ㅋㅋㅋㅋ,
2024-11-23 16:22:27,가슬리 뭔데ㅋㅋㅋㅋㅋ,
2024-11-23 16:22:27,대 슬 리 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:22:27,와 인츠 미친,
2024-11-23 16:22:29,가슬리 ㅁㅊ,뭔데
2024-11-23 16:22:29,알핀 기습시위 ㄷㄷㄷ,"어케함? ㄷㄷ
- dc official App"
2024-11-23 16:22:29,대 슬 리,- dc official App
2024-11-23 16:22:30,가슬리뭐임?,시발 ㅋㅋㅋㅋ
2024-11-23 16:22:30,몽골 따잇 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:22:31,대 라 리,
2024-11-23 16:22:33,알밑레ㅋㅋㅋㅋㅋ,
2024-11-23 16:22:33,황슬리 시발아,- dc official App
2024-11-23 16:22:34,가슬리 미친새끼야,
2024-11-23 16:22:34,막스 4위 ㅅㅅㅅㅅㅅㅅㅅ,
2024-11-23 16:22:36,가슬리 눠야,
2024-11-23 16:22:35,가 밑 몽 ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:22:35,알핀 똥차라던 개미친 약코충새끼들 누구야,나와
2024-11-23 16:22:36,가슬리 뭐임,ㅅㅂ
2024-11-23 16:22:33,대 슬 리,
2024-11-23 16:22:38,쥬지 폴 ㄷㄷ,
2024-11-23 16:22:38,대 쥬 지,
2024-11-23 16:22:40,대쥬지 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-11-23 16:22:40,대 자 지 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:22:41,황쥬지 ㅅㅅㅅㅅㅅ,ㅅㅅ
2024-11-23 16:22:42,대쥬지 ㄷㄷㄷ,
2024-11-23 16:22:42,대 쥬 지,
2024-11-23 16:22:42,가슬리??,- dc official App
2024-11-23 16:22:43,대쥬지 ㅎㄱㄷ,- dc official App
2024-11-23 16:22:44,페라리 잘했다 그래도 굿굿,
2024-11-23 16:22:45,사인츠 폴 아쉽,
2024-11-23 16:22:45,대쥬지ㅋㅋ,캬
2024-11-23 16:22:45,쥬지1 위탈환 ㅋㅋㅋㅋㅋ,
2024-11-23 16:22:46,대 자지 ㅋㅋㅋ,
2024-11-23 16:22:46,쥬지 폴 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 16:22:47,대황셀ㅋㅋㅋㅋ,- dc official App
2024-11-23 16:22:47,펠라단 출격ㅋㅋㅋㅋㅋ,- dc official App
2024-11-23 16:22:47,대 쥬 지 뭐노ㅋㅋㅋㅋ,- dc official App
2024-11-23 16:22:47,대슬리>>>느그퍼스트,ㅋㅋㅋzzzzz
2024-11-23 16:22:49,쥬지... 폼좋네,- dc official App
2024-11-23 16:22:49,대 쥬 지,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:22:50,대 쥬 지,대 쥬 지
2024-11-23 16:22:50,아니 가슬리 뭐야 ㅋㅋㅋㅋㅋㅋㅋ,"어케햇냐 ㄹㅇ
- dc official App"
2024-11-23 16:22:51,발 기 쥬 지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:22:52,대 자 지 ㅋㅋㅋㅋㅋㅋ,캬ㅑ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:22:52,캬 미쳤다 와 ㅋㅋㅋㅋ,오늘 퀄리 레전드네 ㅋㅋㅋㅋ
2024-11-23 16:22:52,쥬지 호바바바바바밧,
2024-11-23 16:22:53,개슬리 기습 시위 뭐노 ㅋㅋㅋ,ㅋㅋ
2024-11-23 16:22:53,퇴 물 탕 나 가 뒤 져,죽어
2024-11-23 16:22:52,물탕이 뭐 했냐 시발 ㅋㅋㅋㅋㅋ,
2024-11-23 16:22:53,아니 가슬리 시발 진짜 왜저럼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:22:54,승리의 펠라단ㅋㅋㅋㅋ,
2024-11-23 16:22:54,물탕 ㅆㅂ,
2024-11-23 16:22:56,갓쥬지,ㅠㅠ
2024-11-23 16:22:57,가슬리 미친 ㅋㅋㅋ,- dc official App
2024-11-23 16:22:57,거거거거거거거걱거거걱,
2024-11-23 16:22:58,대쥬지 찬양 ㅅㅂ ㅋㅋ,- dc official App
2024-11-23 16:22:58,대 쥬 지,"ㅋㅋㅋㅋ
- dc official App"
2024-11-23 16:22:58,가슬리 3은 도대체 ㅅㅂㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-23 16:22:58,가슬리 뭐야 이 미친새끼야,끼야아아악
2024-11-23 16:22:59,페라리 잘했다,- dc official App
2024-11-23 16:22:59,호바바바ㅏ바바밧ㅅㅅㅅㅅ,ㅅㅅ
2024-11-23 16:22:59,노쪽이컽ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:23:00,가슬리 p3 무친 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,개쩌네
2024-11-23 16:23:01,대황쥬지,풀.발.기
2024-11-23 16:23:01,알핀 반란 ㅈㄴ 웃기네ㅋㅋㅋㅋㅋ,대 슬 리
2024-11-23 16:23:01,가슬리 미쳤노ㅋㅋㅋㄲㅋ,- dc official App
2024-11-23 16:23:02,대슬리 >>> 막스 느그스타펜 ㅋㅋ,- dc official App
2024-11-23 16:23:02,맥 개폭망 ㅋㅋㅋㅋㅋㅋ,씨발아
2024-11-23 16:23:05,황슬리 세컨로우 ㅋㅋㅋㅋㅋㅋ,왘ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:23:05,가슬리 시발 뭐임??? 토잉 받음?,ㅁㅊㅁㅊ 대알핀
2024-11-23 16:23:06,알핀 개똥차라며 ㅅㅂ ㅋㅋㅋㅋㅋ,- dc official App
2024-11-23 16:23:07,멕라렌 캇 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:23:10,가슬리 어케했노 대체 ㅋㅋㅋㅋ,개쩌네
2024-11-23 16:23:10,와 가슬리 미친놈,머냐
2024-11-23 16:23:10,역시 도박의 고장은 라스베가스 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:23:11,페라리 컨챔 레츠고!!,가자
2024-11-23 16:23:12,해밀턴 왜 +15.9임?,에이징커브임?
2024-11-23 16:23:12,물탕이 새 랩 못 돌았음?,ㅈㄱㄴ
2024-11-23 16:23:12,가슬리 머선일이고,
2024-11-23 16:23:14,맥라렌 좋됐따 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,좆망 ㅋㅋㅋㅋㅋㅋ
2024-11-23 16:23:14,가슬리 p3 뭐냐 진짜 ㅋㅋㅋ,
2024-11-23 16:23:17,주바바~,~
2024-11-23 16:23:17,주바바 이지랄 ㅋㅋㅋ,
2024-11-23 16:23:18,캐리요,어 형이야
2024-11-23 16:23:18,10초동안 행복했다,아
2024-11-23 16:23:19,주파바 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:23:19,사인츠 짜르고 해밀턴 ㅋㅋㅋㅋㅋ,
2024-11-23 16:23:21,가슬리 P3는 어케한거야 ㅋㅋㅋㅋ,ㅁㅊㅋㅋㅋ
2024-11-23 16:23:21,황슬리 뭐노 ㅋㅋㅋ,
2024-11-23 16:23:22,주바바ㅋㅋㅋㅋ,- dc official App
2024-11-23 16:23:22,대 쥬 지 zzz,
2024-11-23 16:23:25,주파밬ㅋㅋㅋ,
2024-11-23 16:23:26,뭔 뜻이고 ㅋㅋㅋ,
2024-11-23 16:23:25,1 2 3에 호감 드라이버만ㅋㅋ,섹스ㅋㅋ
2024-11-23 16:23:26,대 슬 리 ㅅㅅㅅ,ㅅㅅㅅㅅ
2024-11-23 16:23:28,가슬리 미친놈인데?,?
2024-11-23 16:23:30,페라리 컨챔각이다!!!!,ㄹㅇㅋㅋ
2024-11-23 16:23:29,쥬파바 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:23:33,쥬파바~,- dc official App
2024-11-23 16:23:33,근데 진짜 레드불타고 자우버한테 따잇은 뭐냐,"그럼 지금 체코가 자우버 타면 얼마나 더 못한다는거임???
- dc official App"
2024-11-23 16:23:34,이게 퀄리지 ㅋㅋ,캬 맛돌이네
2024-11-23 16:23:35,경 제발 잘 좀 해봐 내년에 어떡할겨,
2024-11-23 16:23:35,쥬밑사밑가밑르밑몽ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:23:37,"신슬리 2경기 연속 포디움하냐?""? 드가제",똥 차 갑
2024-11-23 16:23:42,뎀바바 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-23 16:23:43,가슬리 어케했노ㅋㅋㅋ,미쳐버린ㅋㅋ
2024-11-23 16:23:44,도박과 유흥의 도시라 홈그라운드 버프가 뜨네 ㅋㅋㅋㅋ,영역 전개
2024-11-23 16:23:45,퇴물탕 숏런 올해 계속 죽쑤네,흠
2024-11-23 16:23:45,가슬리 뭐노,"ㅈㄴ 잘하네
- dc official App"
2024-11-23 16:23:48,페라리 더블포디엄 하면,컨챔 살아있음?
2024-11-23 16:23:48,막스 가슬리한테 따 - 잇 ㅋㅋ,ㅋㅋ
2024-11-23 16:23:51,메르 오늘 주사위 6떴누,"내내 주사위 3 4 뜨다가 6 ㄷㄷ
- dc official App"
2024-11-23 16:23:54,물탕이는 뭔일임?,ㅇㅇ?
2024-11-23 16:23:55,라스베거스에선 도박사 쥬지지 ㅋㅋ,- dc official App
2024-11-23 16:23:55,좆물탕 이 좋은 차 타고 아오,아
2024-11-23 16:23:55,츠노다: 가슬리 어떰 ?,"ㅋㅋㅋ
- dc official App"
2024-11-23 16:23:57,펠라치오창녀단들 출격~,"외쳐 대 자 지
- dc official App"
2024-11-23 16:24:02,대 황 쥬 지,쥬바바 이게 야스다 ㅋㅋ
2024-11-23 16:24:08,저런 병신이 2+1년 4400억 씨발 ㅠㅠ,
2024-11-23 16:24:19,아니 막판에 알핀 포인트 너무 잘 벌어가는거 아니야?,츠노다 앞인게 호재네 ㅋㅋㅋㅋ
2024-11-23 16:24:21,퇴물탕 시발,ㅇ
2024-11-23 16:24:21,가슬리 ㄹㅇ 어케했노ㅋㅋ,가밑몽밑노
2024-11-23 16:24:27,❗+❗+막스 베르스타펜의 4회 드챔을 축하합니다❗+❗+,예 뭐 노쪽이보단 나은거 같긴 하네요
2024-11-23 16:24:30,연간 1400억짜리 치매흑인 ㅋㅋㅋㅋㅋㅋㅋ,그저 좆라리
2024-11-23 16:24:32,퇴물탕 시발,사인지야 가지마 ㅠㅠㅠ
2024-11-23 16:24:35,가슬리 p3 츠노다 p6?,이게 맞음? ㅋㅋ
2024-11-23 16:24:37,역시 토사장 버릴새끼 바로버리노ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:24:38,1 2 3위 예측한 새끼 있긴하냐ㅠㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:24:41,르끌레 숏런 장점 다 희석됐노,"롱런 잘 타진 대신에 작년부터 사인츠한테 자주 따임
대인츠가 잘해진거같기도"
2024-11-23 16:24:41,쥬지 시발 개섹스,"폴투윈 가자
- dc official App"
2024-11-23 16:24:50,컨스트럭터 세팀 나란히,
2024-11-23 16:24:50,근데 체코보니까 대밀턴인데?,흠...
2024-11-23 16:24:52,가슬리 시계가 고장난거아님??,"어캐했노
- dc official App"
2024-11-23 16:25:02,하시발,맥라렌 좆됐네 컨챔 존나불안한데
2024-11-23 16:25:03,그래서 르노 왜 철수함?,"퀄리 3위까지 해줬는데?
- dc official App"
2024-11-23 16:25:03,파파야 둘이 어디쳐갔노 시발,마마보고왔더니 포디움에서 사라졌노
2024-11-23 16:25:07,쥬지 2승 가자 ㅅㅂ,브라질 억까당했는데 이번엔
2024-11-23 16:25:08,알핀 저기있는거 적응이안되네 ㅅㅂㅋㅋㅋ,
2024-11-23 16:25:11,이번 퀄리도 진짜 개꿀잼이네 무난히 메르원투일줄 알았건만ㅋㅋㅋㅋ,대황슬리 ㄷㄷㄷ
2024-11-23 16:25:13,분위기도 좋고 성능도 좋고 차도 좋은데,
2024-11-23 16:25:13,저런 사인츠 버리고 데려온게 치매노인 ㅋㅋㅋㅋ,씨발
2024-11-23 16:25:16,가슬리 시발련아 어케했노,어케했냐고시발련아
2024-11-23 16:25:19,쥬지야 T자 한번만,드가자
2024-11-23 16:25:19,주바바가 아니라 쮸보봅이였노 ㄷㄷ,쥬지폴 ㄷㄷ
2024-11-23 16:25:23,그와중에 츠노다 P7 와 ㅋㅋ,- dc official App
2024-11-23 16:25:23,드디어 러셀이 시즌 3번째 우승을 하는구나,
2024-11-23 16:25:23,그러니까 오콘이 p3하는 차 타고 탈락하는 병신이라고?,
2024-11-23 16:25:27,저 폭로가 뭐 말하는거임?,??
2024-11-23 16:25:30,알핀 요새 잘하네,
2024-11-23 16:25:32,내년 페라리 <<<- 사인지 내치고 해물탕 들어감 ㅋㅋㅋㅋ,역시 뇌지컬은 페라리
2024-11-23 16:25:35,?? : 말했잖아 내가 진짜 도박하나는 잘한다니까,"라스베가스는 하나의 거대한 도박판이잖아
여긴 내 판이야"
2024-11-23 16:25:36,???:막스 이 인면어 새끼야,"하...알핀보다 느리냐
- dc official App"
2024-11-23 16:25:43,아 T 포즈 안 해주네 ㅋㅋㅋ,기대했는데 아쉽
2024-11-23 16:25:47,페라리 그래도 잘했다,"온도 낮은 트랙에서 타이어 웜업 걱정부터 했는데
가슬리 변수 없얶다면 2-3이니까
나름 잘했다 음"
2024-11-23 16:25:45,지금 존나 떨리면 개추,"ㅈ망했다 시발
- dc official App"
2024-11-23 16:25:56,가슬리 이새끼 고점은 높음,"조종성이 너무 어렵지도 않으면서 타이어 웨어가 좋고 프론트 그립이 뛰어나면 됨.. 레드불 시절은 우선 첫번째를 충족을 못한거고.
F1 올드비는 시즌 중반에 알핀이 프론트윙 업글하고서 가슬리 폼이 확 뛴걸 눈치챘을거임. 확실히 자기한테 좀 맞는 차 가져다주고 성능만 보장되면 존나 잘타는건 맞음 ㅇㅇ 저점도 존나 낮지만 오콘이랑만 비교해봐도 고점도 높음"
2024-11-23 16:25:56,핫핑크 리버리는 강팀의 증거,
2024-11-23 16:26:03,가슬리는 왜 3위임?,진짜모름
2024-11-23 16:26:05,계약 무효화 안될까요?,시발 진짜 제발요
2024-11-23 16:26:07,대 슬 리,
2024-11-23 16:26:08,르끌 4윈가,어?
2024-11-23 16:26:09,다못보고 나왓는데 q3 순위좀,"쥬지 사인지 가슬리 다음이 누구
- dc official App"
2024-11-23 16:26:11,레이싱포인트가 되부렸네,오히려 좋아
2024-11-23 16:26:11,르끌 P4면 우승하겠네,ㅇㅇ
2024-11-23 16:26:16,퇴물탕:나 나간다고 메르가 셋업 좆같이 잡음 ㅠㅠ,+16은 뽀구미가 타도 그거보단 빠르겠다
2024-11-23 16:26:18,래이싱포인트 부활 ㅅㅅㅅㅅㅅ,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:26:21,병신 둘,"200억
1400억"
2024-11-23 16:26:22,알핀은 이벤트 리버리가 통하네 ㅋㅋㅋ,맨날 핑크 리버리 ㄱㄱ
2024-11-23 16:26:23,쥬지 얼굴 반갈죽,
2024-11-23 16:26:26,가슬리때문에 게이가 될거같아,
2024-11-23 16:26:30,해밀턴이 그냥 윌리엄스 가면 안됨?,사바오야 가지마...
2024-11-23 16:26:31,어우 쥬지 전광판 저건 좀 무섭다,얼굴반갈죽ㅋㅋ
2024-11-23 16:26:35,4끌레르 오히려 좋아,우승 간다
2024-11-23 16:26:36,몽골 << 노쪽이 티배깅할려고 기록맞춘건가요?,ㅋㅋ
2024-11-23 16:26:44,가슬리 얘는 진짜ㅋㅋㅋㅋ,이런 애를 내다버리고 체평 데려온 레드불은 뭔데ㅋㅋㅋㅋ
2024-11-23 16:26:52,쥬지전광판 ㅋㅋㅋㅋ,- dc official App
2024-11-23 16:26:57,맥라렌은 직선 주로에서 속도 생각보다 안나는듯?,몽골 드챔 먹겠누
2024-11-23 16:27:02,글자에 얼굴 띄우는 거 좀 기괴한데,러/셀
2024-11-23 16:27:13,막스 노리스 앞에서 히히 못가 하겠네 ㅋㅋㅋㅋ,어딜 가려고 ㅋㅋ 힐듯
2024-11-23 16:27:26,체중재는눈나는어디가고,할배가 서있누ㅜㅜ
2024-11-23 16:27:27,???: 감독님 내일 하드타이어 스타트 말아두세요,안 들어가고 버티다 보면 분명히 세카가 뜰 거라니까?
2024-11-23 16:27:30,좆망 ㅋㅋ,아닌가 호잰가?
2024-11-23 16:27:37,쥬지 맥고나걸교수처럼 생김,ㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 16:27:38,르끌레가 드챔먹어야하는데 사인츠가 자꾸 찬물뿌리잖아,"퇴물탕 데려오면 쳐느려서 르끌한테 시비못검
페라리는 제대로된 선택을 한거임"
2024-11-23 16:27:39,몽골 경쟁자 아니면 개 친절해 ㅋㅋㅋㅋ,
2024-11-23 16:27:44,스타트 몽노대전 입갤 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:27:47,몽골 노리스 앞이라고 싱글벙글하네ㅋㅋㅋㅋㅋ,드챔먹었다 이거지
2024-11-23 16:27:54,다 모르겠고,컨챔 역전 드가자~ ㅋㅋ
2024-11-23 16:28:05,페라리 슈트 3개월은 안빤거같음,뭔 에디션이 저렇다냐
2024-11-23 16:28:07,사인츠 보내기 싫은 티포시는 개추~~~~,ㅇㅇ
2024-11-23 16:28:12,호너 왜 메르 피트크루애있냐?,존나 닮았네 ㅋㅋㅋ
2024-11-23 16:28:13,토토 표정 ㅋㅋ,ㅋㅋ
2024-11-23 16:28:20,꺼몬 레츠고,
2024-11-23 16:28:30,슬슬 알핀이 애마 컨챔 딸 거 같으면 개추 ㅋㅋㅋ,이제 37포 차이면 슬슬 가능해보임 ㅋㅋㅋ
